datetime_UTC,longitude,latitude,water_level,quality_water_level
2014-01-22T12:42:40.684000,-52.829621,47.862452,0.352,1
2014-02-20T11:17:40.260000,-53.078233,47.762158,-0.073,1
2014-05-16T07:05:04.358000,-53.020362,47.784328,-0.655,1
2014-06-24T17:25:45.935000,-53.046551,47.749432,-0.188,1
2014-06-24T17:25:46.878000,-53.054947,47.692317,-0.181,1
2014-06-24T17:25:48.765000,-53.071709,47.578085,-0.148,1
2014-08-09T02:52:43.550000,-52.963458,47.806086,-0.427,1
2014-08-09T02:52:44.494000,-52.971872,47.863081,-0.436,1
2014-09-17T13:13:27.957000,-52.97325,47.862929,0.035,1
2014-09-17T13:13:28.901000,-52.981662,47.805791,0.049,1
2014-09-17T13:13:29.844000,-52.990065,47.748652,0.034,1
2014-09-17T13:13:30.788000,-52.998458,47.691513,0.043,1
2014-11-01T22:40:14.252000,-52.883473,47.862182,-0.181,1
2014-12-11T09:00:49.225000,-52.92787,47.866826,-0.279,1
2014-12-11T09:00:50.168000,-52.936256,47.809787,-0.274,1
2014-12-11T09:00:51.111000,-52.944632,47.752748,-0.301,1
2015-03-06T04:48:12.379000,-52.856412,47.843246,-0.235,1
2015-06-27T23:10:42.656000,-53.070179,47.758556,-0.201,1
2015-06-27T23:10:44.543000,-53.086904,47.644597,-0.215,1
2015-06-27T23:10:45.487000,-53.095253,47.587617,-0.224,1
2015-06-27T23:10:46.430000,-53.103592,47.530635,-0.205,1
2015-08-12T08:37:19.460000,-52.944285,47.745163,0.006,1
2015-08-12T08:37:20.403000,-52.952666,47.802239,0.063,1
2015-08-12T08:37:21.347000,-52.961057,47.859314,0.052,1
2015-09-20T18:57:56.320000,-52.980251,47.867571,-0.257,1
2015-09-20T18:57:57.263000,-52.988646,47.810603,-0.229,1
2015-09-20T18:57:58.206000,-52.997031,47.753634,-0.226,1
2015-09-20T18:57:59.150000,-53.005407,47.696664,-0.289,1
2015-12-14T14:45:34.569000,-52.892864,47.856302,0.592,1
2015-12-14T14:45:35.512000,-52.901279,47.799236,0.578,1
2015-12-14T14:45:36.455000,-52.909683,47.742169,0.634,1
2016-01-29T00:12:31.241000,-52.824013,47.848185,0.181,1
2016-02-26T22:47:28.930000,-53.066436,47.658835,0.081,1
2016-03-08T10:33:08.100000,-52.846251,47.854168,0.534,1
2016-06-30T04:55:33.661000,-53.042027,47.794743,-0.067,1
2016-06-30T04:55:34.604000,-53.050424,47.737622,-0.088,1
2016-06-30T04:55:35.548000,-53.058812,47.680501,-0.112,1
2016-06-30T04:55:37.435000,-53.075558,47.566255,-0.113,1
2016-09-23T00:43:07.193000,-52.990651,47.831729,0.055,1
2016-09-23T00:43:08.136000,-52.999039,47.774614,0.062,1
